公开时间,类别,省份,城市,新增确诊病例,新增治愈出院数,新增死亡数,新增无症状感染人数,新增无症状感染治愈人数,新增无症状感染死亡人数,核减,治愈核减,死亡核减,累计确诊人数,累计治愈人数,累计死亡人数,累计无症状感染人数,累计无症状感染治愈人数,累计无症状感染死亡人数
4月7日,地区级,陕西,境外输入,,,,,,,,,,11,4,,2,,
4月7日,省级,陕西,,,,,,,,,,,256,246,3,2,,
4月7日,地区级,江苏,南京,,,,,,,,,,93,93,,,,
4月7日,地区级,江苏,无锡,,,,,,,,,,55,54,,,,
4月7日,地区级,江苏,徐州,,,,,,,,,,79,79,,,,
4月7日,地区级,江苏,常州,,,,,,,,,,51,51,,,,
4月7日,地区级,江苏,苏州,,,,,,,,,,87,87,,,,
4月7日,地区级,江苏,南通,,,,,,,,,,40,40,,,,
4月7日,地区级,江苏,连云港,,,,,,,,,,48,48,,,,
4月7日,地区级,江苏,淮安,,,,,,,,,,66,66,,,,
4月7日,地区级,江苏,盐城,,,,,,,,,,27,27,,,,
4月7日,地区级,江苏,扬州,,,,,,,,,,23,23,,,,
4月7日,地区级,江苏,镇江,,,,,,,,,,12,12,,,,
4月7日,地区级,江苏,泰州,,,,,,,,,,37,37,,,,
4月7日,地区级,江苏,宿迁,,,,,,,,,,13,13,,,,
4月7日,地区级,江苏,地区待确认,,,,,5,,,,,,1,,16,8,
4月7日,地区级,江苏,境外输入,,,,,,,,,,20,2,,27,2,
4月7日,省级,江苏,,,,,,5,,,,,651,633,,43,10,
4月7日,地区级,重庆,万州区,,,,,,,,,,118,114,4,,,
4月7日,地区级,重庆,黔江区,,,,,,,,,,2,2,,,,
4月7日,地区级,重庆,涪陵区,,,,,,,,,,5,5,,,,
4月7日,地区级,重庆,渝中区,,,,,,,,,,20,20,,,,
4月7日,地区级,重庆,大渡口区,,,,,,,,,,7,7,,,,
4月7日,地区级,重庆,江北区,,,,,,,,,,28,28,,,,
4月7日,地区级,重庆,沙坪坝区,,,,,,,,,,9,9,,,,
4月7日,地区级,重庆,九龙坡区,,,,,,,,,,21,20,1,,,
4月7日,地区级,重庆,南岸区,,,,,,,,,,15,15,,,,
4月7日,地区级,重庆,北碚区,,,,,,,,,,,,,,,
4月7日,地区级,重庆,渝北区,,,,,,,,,,17,17,,,,
4月7日,地区级,重庆,巴南区,,,,,,,,,,6,6,,,,
4月7日,地区级,重庆,长寿区,,,,,,,,,,22,22,,,,
4月7日,地区级,重庆,江津区,,,,,,,,,,4,4,,,,
4月7日,地区级,重庆,合川区,,,,,,,,,,23,23,,,,
4月7日,地区级,重庆,永川区,,,,,,,,,,5,5,,,,
4月7日,地区级,重庆,南川区,,,,,,,,,,,,,,,
4月7日,地区级,重庆,綦江区,,,,,,,,,,23,23,,,,
4月7日,地区级,重庆,大足区,,,,,,,,,,14,14,,,,
4月7日,地区级,重庆,璧山区,,,,,,,,,,9,9,,,,
4月7日,地区级,重庆,铜梁区,,,,,,,,,,10,10,,,,
4月7日,地区级,重庆,潼南区,,,,,,,,,,18,18,,,,
4月7日,地区级,重庆,荣昌区,,,,,,,,,,9,9,,,,
4月7日,地区级,重庆,开州区,,,,,,,,,,21,20,1,,,
4月7日,地区级,重庆,梁平区,,,,,,,,,,4,4,,,,
4月7日,地区级,重庆,武隆区,,,,,,,,,,1,1,,,,
4月7日,地区级,重庆,城口县,,,,,,,,,,2,2,,,,
4月7日,地区级,重庆,丰都县,,,,,,,,,,10,10,,,,
4月7日,地区级,重庆,垫江县,,,,,,,,,,20,20,,,,
4月7日,地区级,重庆,忠县,,,,,,,,,,21,21,,,,
4月7日,地区级,重庆,云阳县,,,,,,,,,,25,25,,,,
4月7日,地区级,重庆,奉节县,,,,,,,,,,22,22,,,,
4月7日,地区级,重庆,巫山县,,,,,,,,,,10,10,,,,
4月7日,地区级,重庆,巫溪县,,,,,,,,,,14,14,,,,
4月7日,地区级,重庆,石柱县,,,,,,,,,,15,15,,,,
4月7日,地区级,重庆,秀山县,,,,,,,,,,1,1,,,,
4月7日,地区级,重庆,酉阳县,,,,,,,,,,1,1,,,,
4月7日,地区级,重庆,彭水县,,,,,,,,,,2,2,,,,
4月7日,地区级,重庆,两江新区,,,,,,,,,,17,17,,,,
4月7日,地区级,重庆,高新区,,,,,,,,,,4,4,,,,
4月7日,地区级,重庆,万盛经开区,,,,,,,,,,1,1,,,,
4月7日,地区级,重庆,境外输入,,,,,1,,,,,3,,,5,1,
4月7日,省级,重庆,,,,,,5,,,,,579,570,6,13,6,
4月7日,地区级,黑龙江,哈尔滨,,,,,,,,,,198,194,4,1,,
4月7日,地区级,黑龙江,齐齐哈尔,,,,,,,,,,43,42,1,,,
4月7日,地区级,黑龙江,鸡西,,,,,,,,,,46,46,,,,
4月7日,地区级,黑龙江,鹤岗,,,,,,,,,,5,5,,,,
4月7日,地区级,黑龙江,双鸭山,,,,,,,,,,52,49,3,,,
4月7日,地区级,黑龙江,大庆,,,,,,,,,,26,25,1,,,
4月7日,地区级,黑龙江,伊春,,,,,,,,,,1,1,,,,
4月7日,地区级,黑龙江,佳木斯,,,,,,,,,,15,15,,,,
4月7日,地区级,黑龙江,七台河,,,,,,,,,,17,17,,1,,
4月7日,地区级,黑龙江,牡丹江,,,,,,,,,,15,15,,,,
4月7日,地区级,黑龙江,黑河,,,,,,,,,,14,14,,,,
4月7日,地区级,黑龙江,绥化,,,,,,,,,,47,43,4,,,
4月7日,地区级,黑龙江,大兴安岭,,,,,,,,,,3,3,,,,
4月7日,地区级,黑龙江,地区待确认,,,,,,,,,,,,,,,
4月7日,地区级,黑龙江,境外输入,25,1,,86,,,,,,87,1,,144,,
4月7日,省级,黑龙江,,25,1,,86,,,,,,569,470,13,146,,
4月7日,地区级,辽宁,沈阳,,,,,,,,,,28,28,,,,
4月7日,地区级,辽宁,大连,,,,,,,,,,18,17,,,,
4月7日,地区级,辽宁,鞍山,,,,,,,,,,4,4,,,,
4月7日,地区级,辽宁,抚顺,,,,,,,,,,,,,,,
4月7日,地区级,辽宁,本溪,,,,,,,,,,3,3,,,,
4月7日,地区级,辽宁,丹东,,,,,,,,,,11,11,,,,
4月7日,地区级,辽宁,锦州,,,,,,,,,,12,12,,,,
4月7日,地区级,辽宁,营口,,,,,,,,,,1,1,,,,
4月7日,地区级,辽宁,阜新,,,,,,,,,,8,8,,,,
4月7日,地区级,辽宁,辽阳,,,,,,,,,,3,3,,,,
4月7日,地区级,辽宁,盘锦,,,,,,,,,,11,11,,,,
4月7日,地区级,辽宁,铁岭,,,,,,,,,,7,7,,,,
4月7日,地区级,辽宁,朝阳市,,,,,,,,,,6,5,1,,,
4月7日,地区级,辽宁,葫芦岛,,,,,,,,,,12,11,1,,,
4月7日,地区级,辽宁,地区待确认,,,,,4,,,,,,,,56,19,
4月7日,地区级,辽宁,境外输入,,1,,,,,,,,20,10,,10,,
4月7日,省级,辽宁,,,1,,,4,,,,,144,131,2,66,19,
4月7日,地区级,吉林,长春,,,,,,,,,,45,45,,,,
4月7日,地区级,吉林,吉林,,,,,,,,,,5,5,,,,
4月7日,地区级,吉林,四平,,,,,,,,,,21,20,1,,,
4月7日,地区级,吉林,辽源,,,,,,,,,,7,7,,,,
4月7日,地区级,吉林,通化,,,,,,,,,,7,7,,,,
4月7日,地区级,吉林,白山,,,,,,,,,,,,,,,
4月7日,地区级,吉林,松原,,,,,,,,,,2,2,,,,
4月7日,地区级,吉林,白城,,,,,,,,,,1,1,,,,
4月7日,地区级,吉林,延边,,,,,,,,,,5,5,,,,
4月7日,地区级,吉林,地区待确认,,,,,,,,,,,,,,,
4月7日,地区级,吉林,境外输入,,,,,,,,,,5,,,4,,
4月7日,省级,吉林,,,,,,,,,,,98,92,1,4,,
4月7日,地区级,广东,深圳,,,,1,,,,,,419,414,3,11,,
4月7日,地区级,广东,广州,1,,,2,,,,,,353,340,1,6,,
4月7日,地区级,广东,珠海,,,,,,,,,,98,97,1,,,
4月7日,地区级,广东,佛山,,,,,,,,,,85,80,,,,
4月7日,地区级,广东,东莞,,,,2,,,,,,99,98,1,4,,
4月7日,地区级,广东,中山,,,,,,,,,,66,64,,1,,
4月7日,地区级,广东,惠州,,,,,,,,,,62,62,,1,,
4月7日,地区级,广东,汕头,,,,,,,,,,25,24,,,,
4月7日,地区级,广东,江门,,,,,,,,,,23,23,,,,
4月7日,地区级,广东,湛江,,,,,,,,,,22,22,,,,
4月7日,地区级,广东,肇庆,,,,,,,,,,19,18,1,,,
4月7日,地区级,广东,梅州,,,,,,,,,,16,16,,,,
4月7日,地区级,广东,阳江,,,,,,,,,,14,14,,,,
4月7日,地区级,广东,茂名,,,,,,,,,,14,14,,,,
4月7日,地区级,广东,清远,,,,,,,,,,12,12,,,,
4月7日,地区级,广东,韶关,,,,,,,,,,10,9,1,,,
4月7日,地区级,广东,揭阳,,,,,,,,,,10,8,,,,
4月7日,地区级,广东,汕尾,,,,,,,,,,5,5,,,,
4月7日,地区级,广东,潮州,,,,,,,,,,5,5,,,,
4月7日,地区级,广东,河源,,,,,,,,,,4,3,,,,
4月7日,地区级,广东,境外输入,2,10,,,,,,,,175,72,,,,
4月7日,地区级,广东,地区待确认,,,,,,,,,,,11,,,,
4月7日,省级,广东,,3,10,,5,,,,,,1536,1411,8,23,,
4月7日,地区级,福建,厦门,,,,,,,,,,35,35,,1,,
4月7日,地区级,福建,漳州,,,,,,,,,,20,20,,,,
4月7日,地区级,福建,泉州,,,,,,,,,,47,47,,,1,
4月7日,地区级,福建,南平,,,,,,,,,,20,20,,,,
4月7日,地区级,福建,福州,,,,,,,,,,72,71,1,,,
4月7日,地区级,福建,莆田,,,,,,,,,,56,56,,1,,
4月7日,地区级,福建,宁德,,,,,,,,,,26,26,,,,
4月7日,地区级,福建,三明,,,,,,,,,,14,14,,,,
4月7日,地区级,福建,龙岩,,,,,,,,,,6,6,,,,
4月7日,地区级,福建,境外输入,,2,,,,,,,,55,12,,6,9,
4月7日,省级,福建,,,2,,,,,,,,351,307,1,8,10,
4月7日,地区级,台湾,台湾,3,4,,,,,,,,376,61,5,,,
4月7日,省级,台湾,,3,4,,,,,,,,376,61,5,,,
4月7日,地区级,湖北,武汉,,69,1,,,,,,,50008,46991,2572,,,
4月7日,地区级,湖北,孝感,,,,,,,,,,3518,3389,129,,,
4月7日,地区级,湖北,黄冈,,,,,,,,,,2907,2782,125,,,
4月7日,地区级,湖北,随州,,,,,,,,,,1307,1262,45,,,
4月7日,地区级,湖北,荆州,,,,,,,,,,1580,1528,52,,,
4月7日,地区级,湖北,襄阳,,,,,,,,,,1175,1135,39,,,
4月7日,地区级,湖北,黄石,,,,,,,,,,1015,976,39,,,
4月7日,地区级,湖北,宜昌,,,,,,,,,,931,894,36,,,
4月7日,地区级,湖北,荆门,,,,,,,,,,928,887,41,,,
4月7日,地区级,湖北,鄂州,,,,,,,,,,1394,1335,59,,,
4月7日,地区级,湖北,咸宁,,,,,,,,,,836,821,15,,,
4月7日,地区级,湖北,十堰,,,,,,,,,,672,664,8,,,
4月7日,地区级,湖北,仙桃,,,,,,,,,,575,552,22,,,
4月7日,地区级,湖北,天门,,,,,,,,,,496,481,15,,,
4月7日,地区级,湖北,恩施州,,,,,,,,,,252,245,7,,,
4月7日,地区级,湖北,潜江,,,,,,,,,,198,189,9,,,
4月7日,地区级,湖北,神农架,,,,,,,,,,11,11,,,,
4月7日,地区级,湖北,监狱系统,,,,,,,,,,,,,,,
4月7日,地区级,湖北,地区待确认,,,,30,50,,,,,,,,,,
4月7日,省级,湖北,,0,69,1,30,50,,,,,67803,64142,3213,670,,
4月7日,地区级,香港,香港,21,20,,,,,,,,935,236,4,,,
4月7日,省级,香港,,21,20,,,,,,,,935,236,4,,,
4月8日,地区级,河北,沧州,,,,,,,,,,48,45,3,,,
4月8日,地区级,河北,唐山,,,,,,,,,,58,55,1,,,
4月8日,地区级,河北,张家口,,,,,,,,,,41,41,,,,
4月8日,地区级,河北,保定,,,,,,,,,,32,32,,,,
4月8日,地区级,河北,邯郸,,,,,,,,,,32,32,,,,
4月8日,地区级,河北,廊坊,,,,,,,,,,30,30,,,,
4月8日,地区级,河北,石家庄,,,,,,,,,,29,29,,,,
4月8日,地区级,河北,邢台,,,,,,,,,,23,22,1,,,
4月8日,地区级,河北,秦皇岛,,,,,,,,,,10,9,1,,,
4月8日,地区级,河北,衡水,,,,,,,,,,8,8,,,,
4月8日,地区级,河北,承德,,,,,,,,,,7,7,,,,
4月8日,地区级,河北,地区待确认,,,,,,,,,,,,,2,,
4月8日,地区级,河北,境外输入,,1,,,,,,,,9,3,,12,1,
4月8日,省级,河北,,,1,,,,,,,,327,313,6,14,1,
4月8日,地区级,河南,信阳,,,,,,,,,,274,6,,,,
4月8日,地区级,河南,南阳,,,,,,,,,,156,,,,,
4月8日,地区级,河南,郑州,,,,,,,,,,157,,,,,
4月8日,地区级,河南,驻马店,,,,,,,,,,139,137,,,,
4月8日,地区级,河南,商丘,,,,,,,,,,91,,,,,
4月8日,地区级,河南,周口,,,,,,,,,,76,,,,,
4月8日,地区级,河南,平顶山,,,,,,,,,,58,,,,,
4月8日,地区级,河南,新乡,,,,,,,,,,57,53,,,,
4月8日,地区级,河南,安阳,,,,,,,,,,53,,,,,
4月8日,地区级,河南,许昌,,,,,,,,,,39,,,,,
4月8日,地区级,河南,漯河,,,,,,,,,,36,2,,,,
4月8日,地区级,河南,洛阳,,,,,,,,,,31,3,,,,
4月8日,地区级,河南,焦作,,,,,,,,,,32,,,,,
4月8日,地区级,河南,开封,,,,,,,,,,26,18,,,,
4月8日,地区级,河南,鹤壁,,,,,,,,,,19,,,,,
4月8日,地区级,河南,濮阳,,,,,,,,,,17,,,,,
4月8日,地区级,河南,三门峡,,,,,,,,,,7,,,,,
4月8日,地区级,河南,济源示范区,,,,,,,,,,5,,,,,
4月8日,地区级,河南,地区待确认,,,,,,,,,,,1031,22,4,2,
4月8日,地区级,河南,境外输入,,,,,,,,,,3,2,,11,6,
4月8日,省级,河南,,,,,,,,,,,1276,1252,22,15,8,
4月8日,地区级,安徽,合肥,,,,,,,,,,174,173,1,,,
4月8日,地区级,安徽,淮北,,,,,,,,,,27,27,,,,
4月8日,地区级,安徽,亳州,,,,,,,,,,108,108,,,,
4月8日,地区级,安徽,宿州,,,,,,,,,,41,41,,,,
4月8日,地区级,安徽,蚌埠,,,,,,,,,,160,155,5,,,
4月8日,地区级,安徽,阜阳,,,,,,,,,,155,155,,,,
4月8日,地区级,安徽,滁州,,,,,,,,,,13,13,,,,
4月8日,地区级,安徽,六安,,,,,,,,,,69,69,,,,
4月8日,地区级,安徽,铜陵,,,,,,,,,,29,29,,,,
4月8日,地区级,安徽,马鞍山,,,,,,,,,,38,38,,,,
4月8日,地区级,安徽,池州,,,,,,,,,,17,17,,,,
4月8日,地区级,安徽,安庆,,,,,,,,,,83,83,,,,
4月8日,地区级,安徽,淮南,,,,,,,,,,27,27,,,,
4月8日,地区级,安徽,芜湖,,,,,,,,,,34,34,,,,
4月8日,地区级,安徽,宣城,,,,,,,,,,6,6,,,,
4月8日,地区级,安徽,黄山,,,,,,,,,,9,9,,,,
4月8日,地区级,安徽,地区待确认,,,,,1,,,,,,,,2,2,
4月8日,地区级,安徽,境外输入,1,,,,,,,,,1,,,7,1,
4月8日,省级,安徽,,1,,,,1,,,,,991,984,6,9,3,
4月8日,地区级,天津,宝坻区,,,,,,,,,,60,58,2,,,
4月8日,地区级,天津,河东区,,,,,,,,,,15,14,1,,,
4月8日,地区级,天津,河北区,,,,,,,,,,12,12,,,,
4月8日,地区级,天津,和平区,,,,,,,,,,6,6,,,,
4月8日,地区级,天津,河西区,,,,,,,,,,4,4,,,,
4月8日,地区级,天津,宁河区,,,,,,,,,,4,4,,,,
4月8日,地区级,天津,东丽区,,,,,,,,,,4,4,,,,
4月8日,地区级,天津,西青区,,,,,,,,,,4,4,,,,
4月8日,地区级,天津,南开区,,,,,,,,,,6,6,,,,
4月8日,地区级,天津,滨海新区,,,,,,,,,,3,3,,,,
4月8日,地区级,天津,红桥区,,,,,,,,,,2,2,,,,
4月8日,地区级,天津,津南区,,,,,,,,,,2,2,,,,
4月8日,地区级,天津,北辰区,,,,,,,,,,6,6,,,,
4月8日,地区级,天津,武清区,,,,,,,,,,2,2,,,,
4月8日,地区级,天津,外地来津,,,,,,,,,,6,6,,,,
4月8日,地区级,天津,境外输入,1,,,,,,,,,45,19,,1,,
4月8日,省级,天津,,1,,,,,,,,,181,152,3,1,,
4月8日,地区级,山东,济南,,,,,,,,,,47,47,,,,
4月8日,地区级,山东,青岛,,,,,,,,,,63,60,1,,,
4月8日,地区级,山东,淄博,,,,,,,,,,30,29,1,,,
4月8日,地区级,山东,枣庄,,,,,,,,,,24,24,,,,
4月8日,地区级,山东,东营,,,,,,,,,,,,,,,
4月8日,地区级,山东,烟台,,,,,,,,,,47,47,,,,
4月8日,地区级,山东,潍坊,,,,,,,,,,44,44,,,,
4月8日,地区级,山东,济宁,,,,,,,,,,60,260,,,,
4月8日,地区级,山东,泰安,,,,,,,,,,35,33,2,,,
4月8日,地区级,山东,威海,,,,,,,,,,38,37,1,,,
4月8日,地区级,山东,日照,,,,,,,,,,16,16,,,,
4月8日,地区级,山东,临沂,,,,,,,,,,49,49,,,,
4月8日,地区级,山东,德州,,,,,,,,,,37,35,2,,,
4月8日,地区级,山东,聊城,,,,,,,,,,38,38,,,,
4月8日,地区级,山东,滨州,,,,,,,,,,15,15,,,,
4月8日,地区级,山东,菏泽,,,,,,,,,,18,18,,,,
4月8日,地区级,山东,任城监狱,,,,,,,,,,200,,,,,
4月8日,地区级,山东,地区待确认,,,,,,,,,,,,,1,,
4月8日,地区级,山东,境外输入,,1,,1,,,,,,22,4,,14,,
4月8日,省级,山东,,,1,,1,,,,,,783,756,7,15,,
4月8日,地区级,浙江,杭州,,,,,,,,,,181,181,,,,
4月8日,地区级,浙江,宁波,,,,,,,,,,157,157,,,,
4月8日,地区级,浙江,温州,,,,,,,,,,504,503,1,,,
4月8日,地区级,浙江,湖州,,,,,,,,,,10,10,,,,
4月8日,地区级,浙江,嘉兴,,,,,,,,,,46,45,,,,
4月8日,地区级,浙江,绍兴,,,,,,,,,,42,42,,,,
4月8日,地区级,浙江,金华,,,,,,,,,,55,55,,,,
4月8日,地区级,浙江,衢州,,,,,,,,,,14,14,,,,
4月8日,地区级,浙江,舟山,,,,,,,,,,10,10,,,,
4月8日,地区级,浙江,台州,,,,,,,,,,146,146,,,,
4月8日,地区级,浙江,丽水,,,,,,,,,,17,17,,,,
4月8日,地区级,浙江,省十里丰监狱,,,,,,,,,,36,36,,,,
4月8日,地区级,浙江,地区待确认,,,,,,,,,,,,,15,,
4月8日,地区级,浙江,境外输入,1,3,,1,4,,,,,49,19,,47,9,
4月8日,省级,浙江,,1,3,,1,4,,,,,1267,1235,1,62,9,
4月8日,地区级,北京,东城,,,,,,,,,,14,,,,,
4月8日,地区级,北京,西城,,,,,,,,,,53,,,,,
4月8日,地区级,北京,朝阳,,,,,,,,,,72,,,,,
4月8日,地区级,北京,丰台,,,,,,,,,,43,,,,,
4月8日,地区级,北京,石景山,,,,,,,,,,14,,,,,
4月8日,地区级,北京,海淀,,,,,,,,,,64,,,,,
4月8日,地区级,北京,门头沟,,,,,,,,,,3,,,,,
4月8日,地区级,北京,房山,,,,,,,,,,16,,,,,
4月8日,地区级,北京,通州,,,,,,,,,,19,,,,,
4月8日,地区级,北京,顺义,,,,,,,,,,10,,,,,
4月8日,地区级,北京,昌平,,,,,,,,,,29,,,,,
4月8日,地区级,北京,大兴,,,,,,,,,,39,,,,,
4月8日,地区级,北京,怀柔,,,,,,,,,,7,,,,,
4月8日,地区级,北京,平谷,,,,,,,,,,,,,,,
4月8日,地区级,北京,密云,,,,,,,,,,7,,,,,
4月8日,地区级,北京,延庆,,,,,,,,,,1,,,,,
4月8日,地区级,北京,外地来京,,,,,,,,,,25,,,,,
4月8日,地区级,北京,境外输入,,,,,,,,,,172,,,,,
4月8日,地区级,北京,地区待确认,,9,,,,,,,,,464,8,,,
4月8日,省级,北京,,,9,,,,,,,,588,464,8,,,
4月8日,地区级,甘肃,兰州,,,,,,,,,,37,35,2,,,
4月8日,地区级,甘肃,嘉峪关,,,,,,,,,,,,,,,
4月8日,地区级,甘肃,金昌,,,,,,,,,,1,1,,,,
4月8日,地区级,甘肃,白银,,,,,,,,,,4,4,,,,
4月8日,地区级,甘肃,天水,,,,,,,,,,12,12,,,,
4月8日,地区级,甘肃,武威,,,,,,,,,,,,,,,
4月8日,地区级,甘肃,张掖,,,,,,,,,,2,2,,,,
4月8日,地区级,甘肃,平凉,,,,,,,,,,9,9,,,,
4月8日,地区级,甘肃,酒泉,,,,,,,,,,,,,,,
4月8日,地区级,甘肃,庆阳,,,,,,,,,,3,3,,,,
4月8日,地区级,甘肃,定西,,,,,,,,,,9,9,,,,
4月8日,地区级,甘肃,陇南,,,,,,,,,,4,4,,,,
4月8日,地区级,甘肃,临夏,,,,,,,,,,3,3,,,,
4月8日,地区级,甘肃,甘南州,,,,,,,,,,8,8,,,,
4月8日,地区级,甘肃,地区待确认,,,,,,,,,,,,,,,
4月8日,地区级,甘肃,境外输入,,2,,1,,,,,,47,45,,1,,
4月8日,省级,甘肃,,,2,,1,,,,,,139,135,2,1,,
4月8日,地区级,山西,太原,,,,,,,,,,20,20,,,,
4月8日,地区级,山西,大同,,,,,,,,,,12,12,,,,
4月8日,地区级,山西,阳泉,,,,,,,,,,4,4,,,,
4月8日,地区级,山西,长治,,,,,,,,,,8,8,,,,
4月8日,地区级,山西,晋城,,,,,,,,,,10,10,,,,
4月8日,地区级,山西,朔州,,,,,,,,,,8,8,,,,
4月8日,地区级,山西,晋中,,,,,,,,,,37,37,,,,
4月8日,地区级,山西,运城,,,,,,,,,,19,19,,,,
4月8日,地区级,山西,忻州,,,,,,,,,,7,7,,,,
4月8日,地区级,山西,临汾,,,,,,,,,,2,2,,,,
4月8日,地区级,山西,吕梁,,,,,,,,,,6,6,,,,
4月8日,地区级,山西,地区待确认,,,,,,,,,,,,,,,
4月8日,地区级,山西,境外输入,3,,,,,,,,,33,1,,4,,
4月8日,省级,山西,,3,,,,,,,,,166,134,,4,,
4月8日,地区级,上海,外地来沪,,,,,,,,,,111,106,,,,
4月8日,地区级,上海,徐汇,,,,,,,,,,18,17,,,,
4月8日,地区级,上海,浦东,,,,,,,,,,61,59,,,,
4月8日,地区级,上海,宝山,,,,,,,,,,22,19,,,,
4月8日,地区级,上海,闵行,,,,,,,,,,19,19,,,,
4月8日,地区级,上海,静安,,,,,,,,,,16,15,,,,
4月8日,地区级,上海,松江,,,,,,,,,,14,14,,,,
4月8日,地区级,上海,长宁,,,,,,,,,,13,13,,,,
4月8日,地区级,上海,普陀,,,,,,,,,,11,11,,,,
4月8日,地区级,上海,杨浦,,,,,,,,,,9,9,,,,
4月8日,地区级,上海,嘉定,,,,,,,,,,9,7,,,,
4月8日,地区级,上海,奉贤,,,,,,,,,,9,9,,,,
4月8日,地区级,上海,虹口,,,,,,,,,,7,7,,,,
4月8日,地区级,上海,黄浦,,,,,,,,,,6,5,,,,
4月8日,地区级,上海,青浦,,,,,,,,,,6,6,,,,
4月8日,地区级,上海,金山,,,,,,,,,,4,4,,,,
4月8日,地区级,上海,崇明,,,,,,,,,,4,4,,,,
4月8日,地区级,上海,地区待确认,,,,,,,,,,,4,,,,
4月8日,地区级,上海,境外输入,9,11,,,,,,,,213,89,,,,
4月8日,省级,上海,,9,11,,,,,,,,552,417,7,,,
4月8日,地区级,黑龙江,哈尔滨,,,,,,,,,,198,194,4,1,,
4月8日,地区级,黑龙江,齐齐哈尔,,,,,,,,,,43,42,1,,,
4月8日,地区级,黑龙江,鸡西,,,,,,,,,,46,46,,,,
4月8日,地区级,黑龙江,鹤岗,,,,,,,,,,5,5,,,,
4月8日,地区级,黑龙江,双鸭山,,,,,,,,,,52,49,3,,,
4月8日,地区级,黑龙江,大庆,,,,,,,,,,26,25,1,,,
4月8日,地区级,黑龙江,伊春,,,,,,,,,,1,1,,,,
4月8日,地区级,黑龙江,佳木斯,,,,,,,,,,15,15,,,,
4月8日,地区级,黑龙江,七台河,,,,,,,,,,17,17,,1,,
4月8日,地区级,黑龙江,牡丹江,,,,,,,,,,15,15,,,,
4月8日,地区级,黑龙江,黑河,,,,,,,,,,14,14,,,,
4月8日,地区级,黑龙江,绥化,,,,,,,,,,47,43,4,,,
4月8日,地区级,黑龙江,大兴安岭,,,,,,,,,,3,3,,,,
4月8日,地区级,黑龙江,地区待确认,,,,,,,,,,,,,,,
4月8日,地区级,黑龙江,境外输入,40,,,23,4,,,,,127,1,,154,4,
4月8日,省级,黑龙江,,40,,,23,4,,,,,609,470,13,156,4,
4月8日,地区级,吉林,长春,,,,,,,,,,45,45,,,,
4月8日,地区级,吉林,吉林,,,,,,,,,,5,5,,,,
4月8日,地区级,吉林,四平,,,,,,,,,,21,20,1,,,
4月8日,地区级,吉林,辽源,,,,,,,,,,7,7,,,,
4月8日,地区级,吉林,通化,,,,,,,,,,7,7,,,,
4月8日,地区级,吉林,白山,,,,,,,,,,,,,,,
4月8日,地区级,吉林,松原,,,,,,,,,,2,2,,,,
4月8日,地区级,吉林,白城,,,,,,,,,,1,1,,,,
4月8日,地区级,吉林,延边,,,,,,,,,,5,5,,,,
4月8日,地区级,吉林,地区待确认,,,,,,,,,,,,,,,
4月8日,地区级,吉林,境外输入,,1,,,,,,,,5,1,,4,,
4月8日,省级,吉林,,,1,,,,,,,,98,93,1,4,,
4月8日,地区级,湖南,长沙,,,,,,,,,,242,240,2,,,
4月8日,地区级,湖南,株洲,,,,,,,,,,80,80,,,,
4月8日,地区级,湖南,湘潭,,,,,,,,,,36,36,,,,
4月8日,地区级,湖南,衡阳,,,,,,,,,,48,48,,,,
4月8日,地区级,湖南,邵阳,,,,,,,,,,102,101,1,,,
4月8日,地区级,湖南,岳阳,,,,,,,,,,156,155,1,,,
4月8日,地区级,湖南,常德,,,,,,,,,,82,82,,,,
4月8日,地区级,湖南,张家界,,,,,,,,,,5,5,,,,
4月8日,地区级,湖南,益阳,,,,,,,,,,60,60,,,,
4月8日,地区级,湖南,郴州,,,,,,,,,,39,39,,,,
4月8日,地区级,湖南,永州,,,,,,,,,,44,44,,,,
4月8日,地区级,湖南,怀化,,,,,,,,,,40,40,,,,
4月8日,地区级,湖南,娄底,,,,,,,,,,76,76,,,,
4月8日,地区级,湖南,湘西自治州,,,,,,,,,,8,8,,,,
4月8日,地区级,湖南,境外输入,,,,,1,,,,,1,,,4,3,
4月8日,省级,湖南,,,,,,1,,,,,1019,1014,4,4,3,
4月8日,地区级,辽宁,沈阳,,,,,,,,,,28,28,,,,
4月8日,地区级,辽宁,大连,,,,,,,,,,18,17,,,,
4月8日,地区级,辽宁,鞍山,,,,,,,,,,4,4,,,,
4月8日,地区级,辽宁,抚顺,,,,,,,,,,,,,,,
4月8日,地区级,辽宁,本溪,,,,,,,,,,3,3,,,,
4月8日,地区级,辽宁,丹东,,,,,,,,,,11,11,,,,
4月8日,地区级,辽宁,锦州,,,,,,,,,,12,12,,,,
4月8日,地区级,辽宁,营口,,,,,,,,,,1,1,,,,
4月8日,地区级,辽宁,阜新,,,,,,,,,,8,8,,,,
4月8日,地区级,辽宁,辽阳,,,,,,,,,,3,3,,,,
4月8日,地区级,辽宁,盘锦,,,,,,,,,,11,11,,,,
4月8日,地区级,辽宁,铁岭,,,,,,,,,,7,7,,,,
4月8日,地区级,辽宁,朝阳市,,,,,,,,,,6,5,1,,,
4月8日,地区级,辽宁,葫芦岛,,,,,,,,,,12,11,1,,,
4月8日,地区级,辽宁,地区待确认,,,,,,,,,,,,,56,19,
